,Name,label
1520,CATT2039_1,0
1521,CATT1000_1,6
1522,CATT0422_1,6
1523,NOC056_SJTT1845_1_female,4
1524,GEO091_CARS0272,7
1525,CATT0246_1,0
1526,CATT0252_1,3
1527,NOC099_CARS0327,8
1528,LIT01_SJTT0572_1_male,3
1529,CATT2110_1,0
1530,Not_id_yet_CARS1284,10
1531,CARS0989,3
1532,LIT27_SJTT0561_1_female,3
1533,Psilalcis nigrifasciata_male_MCE2500_23-VII-2015_SWu_03_1,2
1534,Eilema ranrunensis_male_Qeidongjiashan_11-VIII-2015_02_1_1,2
1535,NOC014_SJTT0901_1_male,0
1536,CARS1679,7
1537,Not_id_yet_CARS1271,10
1538,Not_id_yet_CARS2003,8
1539,Ceratarcha umbrosa_male_MSE2000_20-XI-2015_SWu&JCHuang_010,2
1540,CATT0975_1,6
1541,NOC052_CARS0048,7
1542,DRE02_SJTT0103_1_male,3
1543,URA02_SJTT0713_1_female,1
1544,GEO023_CARS0108,4
1545,THY11_SJTT1501_1_male,0
1546,Not_id_yet_CARS0911,4
1547,CATT2123_1,4
1548,CATT1895_1,5
1549,NOC060_SJTT1350_1_female,0
1550,CATT0265_1,0
1551,GEO141_CARS1088,10
1552,GEO089_SJTT1253_1_male,0
1553,THY15_SJTT1568_1_male,5
1554,NOC212_CARS1769,8
1555,Lymantria sugii_female_01,2
1556,NOC032_SJTT1559_1_male,9
1557,Hypena longipennis_female_36mm,2
1558,CATT1544_1,3
1559,CATT0234_1,5
1560,NOC056_SJTT2251_!_male,0
1561,LYM01_SJTT0018_1_female,4
1562,CARS2223,7
1563,GEO039_CARS0180,10
1564,CARS2306,7
1565,"Leucapamea feketeanyaka Zilli, Varga, Ronkay & Ronkay, 2009_male_Cien_01",2
1566,CATT0123_1,3
1567,DRE08_SJTT1838_1_male,6
1568,Not_id_yet_CARS1290,10
1569,CARS1204,10
1570,Monocerotesa conjuncta_female_Guanwu_17-VI-2015_SWu&MOwada_127_800,2
1571,NOC057_SJTT0445_1_female,4
1572,GEO093_SJTT1683_1_male,5
1573,Not_id_yet_CARS1591,8
1574,LIT11_SJTT0567_1_female,3
1575,HER10_SJTT1979_1_female,9
1576,PYR021_CARS0080,8
1577,CARS0729,7
1578,GEO093_CARS0317,7
1579,NOC004_CARS0093,7
1580,Not_id_yet_CARS0766,7
1581,CATT0466_1_1,1
1582,THY04_SJTT1790_1_female,4
1583,Not_id_yet_CARS1992,8
1584,HER02_SJTT0757_1_male,5
1585,NOC028_SJTT0573_1_male,0
1586,ARC04_SJTT0953_1_male,9
1587,Smerinthulus perversa flavomaculatus_female_Tsueifeng_20-VII-2012_SWu&WCChang_800,2
1588,NOC171_CARS0583,4
1589,NOC087_SJTT0387_1_male,0
1590,NOC087_SJTT0040_1_male,0
1591,GEO125_SJTT0943_1_male,1
1592,NOC025_SJTT0265_1_male,9
1593,CATT1969_1,9
1594,GEO133_CARS0670,4
1595,GEO057_SJTT1300_1_male,3
1596,GEO063_SJTT0041_1_male,9
1597,THY01_SJTT1812_1_male,0
1598,CATT0231_1,1
1599,Not_id_yet_CARS1791,7
1600,Not_id_yet_CARS1291,10
1601,CARS1781,7
1602,GEO084_SJTT0916_1_male,0
1603,NOC068_SJTT2331_1_male,0
1604,Not_id_yet_CARS2001,8
1605,THY11_SJTT1500_1_female,0
1606,THY13_SJTT0284_1_male,9
1607,Not_id_yet_CARS1332,7
1608,NOT05_SJTT0750_1_female,5
1609,PYR017_CARS0090,4
1610,GEO145_SJTT1038_1_male,0
1611,GEO008_CARS0201,8
1612,CARS2291,10
1613,Not_id_yet_CARS1351,10
1614,GEO217_CARS1490,7
1615,LIT22_SJTT1681_1_male,9
1616,Not_id_yet_CARS0967,10
1617,NOC189_CARS0753,8
1618,GEO017_SJTT2223_1_female,1
1619,LIT12_SJTT0058_1_male,5
1620,CATT1457_1,3
1621,CATT2069_1,4
1622,Oberthueria formosibia_female_58mm_800,2
1623,CARS0783,8
1624,LYM01_SJTT0248_1_male,4
1625,CARS1231,7
1626,Not_id_yet_CARS2268,7
1627,CARS2233,7
1628,THY13_SJTT1774_1_female,9
1629,GEO142_SJTT1802_1_male,1
1630,GEO029_SJTT2153_1_female,0
1631,Not_id_yet_CARS2285,7
1632,GEO120_SJTT0020_1_male,1
1633,NOC126_CARS0762,7
1634,CARS0793,10
1635,CARS0558,10
1636,CARS2234,10
1637,GEO058_SJTT1907_1_male,5
1638,Rusicada privata_male_Shanji_22-V-2016_JJCherng_001,2
1639,GEO103_SJTT0295_1_male,1
1640,PYR06_SJTT2488_1_male,0
1641,GEO021_SJTT2225_1_male,0
1642,CARS0717,7
1643,PYR06_SJTT2480_1_male,4
1644,CATT1015_1,1
1645,CATT1179_1,0
1646,LIM05_SJTT1604_1_male,0
1647,GEO168_CARS2087,8
1648,LIT11_SJTT0149_1_female,3
1649,CRA07_SJTT2426_1_male,5
1650,CARS1062,7
1651,ARC08_SJTT0667_1_female,3
1652,GEO036_SJTT2357_1_male,0
1653,"Setora baibarana (Matsumura, 1931)_FBG_10-IV-2015_SWu&WCChang_15_1",2
1654,LIT04_SJTT2211_1 2_female,0
1655,NOC041_SJTT1270_1_male,0
1656,GEO064_CARS2035,4
1657,GEO148_SJTT1955_1_male,3
1658,ARC04_SJTT1966_1_male,9
1659,CATT1294_1,0
1660,Callopistria nobilior_800px,2
1661,Myrioblephara simplaria simplaria_female_Ray-yen-14-II-2012)SWu&WCChang-04,2
1662,LYM01_SJTT0296_1_male,0
1663,GEO181_CARS1373,7
1664,NOC001_SJTT2455_1_male,6
1665,CATT1686_1,0
1666,CATT0831_1,3
1667,Uropyia meticulodina_female_MCE1500_21-VII-2015_SWu,2
1668,Ilema nachiensis_male_800,4
1669,"Arichanna pryeraria_male_Guanwu_29-IV-2011_SWu,WCChang&MTHsiao-05",2
1670,CATT0300_1,0
1671,GEO082_SJTT0787_1_female,3
1672,CATT0659_1,3
1673,CARS1226,10
1674,CATT1588_1,0
1675,GEO010_CARS0189,7
1676,NOC094_CARS0960,7
1677,PYR02_SJTT2028_1_male,0
1678,GEO163_SJTT1855_1_male,3
1679,Abraxas adilluminata_female_Biluxi_1-VII-2015_SSLu_13_1,2
1680,Opisthograptis moelleri_female_Guanwu_28-VIII-2010_SWu-13_mana,2
1681,GEO131_SJTT2239_1_male,3
1682,CARS1646,8
1683,NOC033_SJTT0061_1_male,9
1684,GEO034_CARS0654,8
1685,CARS1751,7
1686,ARC03_SJTT2486_1_female,5
1687,Not_id_yet_CARS1619,10
1688,CARS2301,7
1689,THY13_SJTT0308_1_male,9
1690,LIT39_SJTT2058_1_female,5
1691,LIT29_SJTT1776_1_female,5
1692,Euplexidia pallidivirens_female_Cien_7-VI-2013_SWu&WCChang_018_1_800,2
1693,CARS1575,7
1694,CARS1659,7
1695,CATT0930_1,6
1696,NOT17_SJTT1912_1_male,0
1697,CATT0415_1,4
1698,CATT1787_1,0
1699,GEO036_SJTT2392_1_male,9
1700,CARS1727,7
1701,PYR028_CARS0063,4
1702,CARS1914,10
1703,GEO129_SJTT0204_1_female,3
1704,Lymantria sugii_male_PT_NSMT_01_800,2
1705,NOC067_SJTT2281_1_female,0
1706,Not_id_yet_CARS2280,7
1707,NOC177_CARS1098,7
1708,NOC127_CARS0304,7
1709,GEO092_CARS0864,4
1710,CARS2292,7
1711,NOT01_SJTT2241_1_male,9
1712,GEO102_CARS0463,7
1713,NOC163_CARS1121,10
1714,Not_id_yet_CARS2264,7
1715,Not_id_yet_CARS2272,10
1716,NOC036_SJTT0604_1_male,5
1717,Euplexidia pallidivirens_female_TaipingHostel_26-X-2018_03_1800,2
1718,LIT01_SJTT0215_1_male,3
1719,CATT1943_1,5
1720,NOC027_SJTT0082_1_male,0
1721,LIT15_SJTT1936_1_male,3
1722,GEO232_CARS2096,10
1723,Aplexiphleps smaragdistis_female_Xiaofengko_17-VIII-2015_SWu_05,2
1724,GEO063_SJTT2191_1_male,9
1725,CARS1903,7
1726,CATT1024_1,0
1727,NOC059_SJTT0379_1_female,0
1728,URA01_SJTT2187_1_male,1
1729,PYR04_SJTT1721_1_male,0
1730,NOC245_CARS0302,8
1731,CATT1460_1,1
1732,CATT1506_1,9
1733,GEO056_SJTT1145_1_male,3
1734,THY13_SJTT0440_1_female,4
1735,CATT0481_1,3
1736,NOC063_SJTT1692_1_male,0
1737,CATT0344_1,3
1738,LIT01_SJTT1238_1_female,3
1739,GEO045_CARS0061,10
1740,GEO068_SJTT0282_1_male,0
1741,CARS1901,4
1742,CARS0569,8
1743,NOC073_SJTT0363_1_female,4
1744,NOC136_CARS0391,8
1745,ERE07_SJTT1645_1_male,0
1746,Amphipyra fuscusa_male_Meifeng_20-VII-2012_SWu&WCChang_800px,4
1747,Spodoptera mauritia acronyctoides_male_Gangziliaoshan_14-VII-2015_SWu&WCChang_005_1_800,2
1748,CARS2079,7
1749,Not_id_yet_CARS1818,7
1750,Not_id_yet_CARS2182,7
1751,Asota heliconia zebrina_male_Jianshi_9-VI-2018_SWu_TFRI209004,0
1752,Mustilia sphingiformis_male_Luosao_6-VI-2013_SWu&WCChang_800,2
1753,CATT1749_1,4
1754,CATT1999_1,4
1755,Not_id_yet_CARS1422,8
1756,CATT0031_1,0
1757,Mythimna guanyuana_male_MCE2500_23-VII-2015_SWu_06_1,2
1758,Not_id_yet_CARS0971,10
1759,GEO005_SJTT1111_1_male,3
1760,GEO061_CARS2093,7
1761,CATT1248_1,6
1762,NOC059_SJTT0441_1_male,0
1763,CATT1260_1,0
1764,PYR12_SJTT0969_1_male,0
1765,ERE15_SJTT0918_1_female,0
1766,GEO083_SJTT0876_1_male,5
1767,CATT0253_1,5
1768,GEO032_SJTT2169_1_female,9
1769,CATT0257_1,3
1770,NOL01_SJTT0106_1_female,3
1771,COS01_SJTT1305_1_male,4
1772,COS01_SJTT1386_1_male,4
1773,ARC04_SJTT1967_1_male,9
1774,LIT02_SJTT1251_1_male,5
1775,NOC068_SJTT0406_1_male,0
1776,ARC08_SJTT1355_1_male,5
1777,GEO025_CARS2040,4
1778,CARS1379,7
1779,PYR01_SJTT0924_1_male,4
1780,CATT0478_1,3
1781,LIM01_SJTT0709_1_male,0
1782,CATT0030_1,0
1783,NOC033_SJTT0431_1_female,9
1784,CATT1321_1,5
1785,GEO196_CARS1080,7
1786,NOC053_CARS0068,7
1787,NOC056_SJTT1336_1_male,0
1788,CARS1185,7
1789,GEO045_SJTT1537_1_male,9
1790,CATT1699_1,4
1791,Not_id_yet_CARS1776,7
1792,GEO013_SJTT1634_1_male,0
1793,CATT1392_1,0
1794,CATT0370_1,1
1795,NOT17_SJTT0291_1_male,4
1796,CATT0723_1,1
1797,CATT0357_1,4
1798,Simplicia rhyal_female_PT_Tianmushan_TFRI_800px,2
1799,ARC08_SJTT1794_1_female_修改,3
1800,LIT03_SJTT0931_1_male,1
1801,GEO022_SJTT0225_1_male,3
1802,CATT2049_1,6
1803,GEO025_SJTT1578_1_male,0
1804,CATT1149_1,3
1805,THY15_SJTT1283_1_female,0
1806,GEO046_SJTT1354_1_female,9
1807,Not_id_yet_CARS1796,7
1808,Menophra anaplagiata_female_Tianwan_29-VII-2014_05_1_800,2
1809,CARS1666,7
1810,Abraxas suspecta_female_FBG_3-XII-0201_SWu&WCChang_TFRI146513_dissected_01,2
1811,NOT11_SJTT1881_1_male,9
1812,CARS1458,10
1813,LIT16_SJTT2482_1_female,3
1814,NOC059_SJTT1374_1 2_male,5
1815,GEO006_SJTT0595_1_male,1
1816,CARS1446,8
1817,Not_id_yet_CARS1821,8
1818,CATT0938_1,6
1819,CATT1950_1,4
1820,NOC241_CARS0241,4
1821,CATT0548_1,3
1822,PYR15_SJTT2466_1_female,6
1823,GEO054_SJTT1869_1_male,3
1824,CARS2081,7
1825,NOC032_SJTT1293_1_male,9
1826,NOC005_CARS0178,7
1827,NOC163_CARS1117,10
1828,Lassaba parvalbidaria parvalbidaria_female_45mm_MOH_800,2
1829,Not_id_yet_CARS2122,4
1830,GEO050_CARS0035,10
1831,Not_id_yet_CARS1056,7
1832,ERE16_SJTT1057_1_male,0
1833,Quasinarosa fulgens_male_A55-20210511-078-removebg-preview,2
1834,GEO035_SJTT2398_1_female,3
1835,GEO125_SJTT2238_1 2_male,1
1836,CARS1308,10
1837,DRE02_SJTT0959_1_male,5
1838,NOL04_SJTT1958_1_female,0
1839,NOC241_CARS1998,4
1840,CATT1693_1,9
1841,CATT0142_1,5
1842,GEO058_SJTT1440_1_male,3
1843,Miltochrista wenchiyehi_male_MSE2000_19-20-XI-2015_1,2
1844,Abraxas persimplex_male_Shihshan_22-III-2012_SWu&WCChang_TFRI156317_dissected_01,2
1845,CARS1986,10
1846,NOC044_CARS0488,10
1847,CARS1014,7
1848,NOC027_CARS0154,8
1849,GEO057_SJTT2124_1_male,3
1850,NOC012_CARS0084,7
1851,Not_id_yet_CARS1512,10
1852,CARS1273,7
1853,CATT2020_1,5
1854,CATT1278_1,6
1855,GEO040_SJTT1800_1_male,9
1856,Not_id_yet_CARS1976,10
1857,CATT1254_1,0
1858,NOC225_CARS1549,4
1859,CATT0536_1,6
1860,LIM05_SJTT1058_1_female,5
1861,CATT1508_1,5
1862,GEO072_SJTT1047_1_male,3
1863,Daddala lucilla_male_A35-20171023-126-removebg-preview,4
1864,NOC177_CARS0938,10
1865,NOC016_SJTT2182_1_male,0
1866,GEO086_SJTT0302_1_male,0
1867,CATT1794_1,1
1868,NOC038_SJTT0380_1_male,0
1869,GEO001_SJTT2410_1_male,3
1870,SPH01_SJTT0999_1_male,9
1871,ARC08_SJTT0644_1_female_修改,5
1872,CARS1735,7
1873,Abraxas placata_male_Wuling_2-VIII-2014_TFRI180975_dissected_01,2
1874,CRA03_SJTT1997_1_male,0
1875,NOC163_CARS0984,10
1876,LIT12_SJTT0081_1_female,5
1877,CATT0821_1,6
1878,LIM07_SJTT0122_1_male,0
1879,GEO055_SJTT1756_1_male,3
1880,CARS1656,7
1881,GEO068_SJTT1704_1_male,8
1882,URA02_SJTT1242_1_male,1
1883,Not_id_yet_CARS1423,7
1884,CATT0201_1,0
1885,PYR02_SJTT2025_1_male,0
1886,NOC056_SJTT0447_1_male,0
1887,Not_id_yet_CARS0903,8
1888,CARS1444,10
1889,GEO089_SJTT1279_1_male,9
1890,GEO082_SJTT0743_1_female,3
1891,THY05_SJTT1435_1_male,9
1892,CATT1870_1,4
1893,Not_id_yet_CARS1054,7
1894,CARS0997,7
1895,CATT0570_1,0
1896,GEO017_CARS0116,7
1897,CATT1698_1,0
1898,CARS1667,8
1899,Not_id_yet_CARS2276,4
1900,CATT1351_1,4
1901,NOT02_SJTT1840_1_male,0
1902,GEO106_SJTT1655_1_female,3
1903,CARS1450,7
1904,GEO022_SJTT0382_1_female,5
1905,CATT1364_1,1
1906,Ghoria bani_male_Meifeng_20-VII-2015_SWu_006_1_1_800px,2
1907,Not_id_yet_CARS1430,10
1908,Epobeidia lucifera extranigricans_female_NSMT2015_164_1_800,2
1909,Not_id_yet_CARS2240,8
1910,CARS2202,8
1911,LYM01_SJTT0309_1_male,0
1912,GEO157_CARS1602,8
1913,GEO074_SJTT1102_1_male,0
1914,GEO053_SJTT1708_1_male,6
1915,CARS1020,8
1916,LIT04_SJTT2136_1_male,0
1917,CATT0772_1,3
1918,Stenoloba assimilis taiwana_female_Xingbaiyang_20-VIII-2015_SWu_1,2
1919,CATT1330_1,0
1920,CARS1455,7
1921,ARC01_SJTT0586_1_male,0
1922,LYM10_SJTT0965_1_male,1
1923,GEO146_SJTT1710_1_male,3
1924,GEO017_SJTT2257_1_male,1
1925,CARS0784,10
1926,Not_id_yet_CARS0767,10
1927,PYR048_CARS0334,8
1928,CATT0716_1,1
1929,CARS2220,7
1930,DRE04_SJTT0047_1_female,9
1931,CARS0358,7
1932,CATT0765_1,6
1933,GEO083_SJTT1985_1_male,9
1934,GEO034_CARS0684,4
1935,LIT03_SJTT2002_1_male,1
1936,Hypena sinuosa_female_Hexing_22-II-2019_PCChen&MCLi_05,2
1937,NOC043_CARS0857,7
1938,CATT0537_1,0
1939,LIT03_SJTT0186_1_female,1
1940,CARS0278,7
1941,Ovipennis connexa_female_MOH_20mm,2
1942,GEO030_CARS0513,7
1943,CARS2029,7
1944,LYM10_SJTT1949_1_male,1
1945,CATT0760_1,3
1946,CATT0293_1,4
1947,Not_id_yet_CARS1293,10
1948,GEO185_CARS2039,4
1949,Not_id_yet_CARS2199,10
1950,COS01_SJTT1388_1_male,4
1951,CATT1360_1,5
1952,PYR01_SJTT0920_1_male,0
1953,URA01_SJTT2196_1_male,1
1954,CATT0266_1,0
1955,LIT10_SJTT0623_1_male,5
1956,CARS1639,7
1957,CARS2212,7
1958,LIT07_SJTT1190_1_female,3
1959,Trachea delica_male_Xicun_9-II-2019_CHMa_17,2
1960,NOC022_CARS0069,7
1961,CATT1808_1,6
1962,GEO016_SJTT1957_1_female,3
1963,CATT1493_1,6
1964,THY16_SJTT2110_1_male,0
1965,CATT1010_1,1
1966,CATT2130_1,5
1967,CARS1749,7
1968,NOC147_CARS0375,4
1969,Not_id_yet_CARS1339,7
1970,NOC040_SJTT1352_1_male,0
1971,GEO091_SJTT1612_1_male,0
1972,GEO058_SJTT1437_1_male,3
1973,GEO036_CARS0935,8
1974,GEO065_SJTT1719_1_male,0
1975,NOC016_SJTT2247_1_male,5
1976,LIT03_SJTT0873_1_male,1
1977,CARS1132,8
1978,CARS0725,7
1979,LIT03_SJTT0930_1_male,1
1980,NOC057_SJTT0458_1_male,0
1981,CATT0586_1,1
1982,GEO077_SJTT1139_1_male,3
1983,CATT0303_1,0
1984,Oxyodes scrobiculata_V39-20180810-010-removebg-preview,2
1985,CARS2216,4
1986,THY14_SJTT1809_1_male,9
1987,CATT1233_1,4
1988,CARS0518,3
1989,GEO057_SJTT2118_1_male,5
1990,Not_id_yet_CARS1844,10
1991,GEO184_CARS1192,8
1992,PYR029_CARS0439,1
1993,CARS2299,8
1994,CATT1840_1,3
1995,Mythimna guanyuana_male_MCE2750_24-VII-2015_SWu_02_1,2
1996,CARS1158,7
1997,NOL04_SJTT1960_1_female,0
1998,GEO019_SJTT0089_1_male,3
1999,PYR02_SJTT2427_1_female,0
2000,CATT1880_1,3
2001,NOC274_CARS0751,8
2002,Not_id_yet_CARS2249,7
2003,CATT1696_1,0
2004,NOC035_SJTT1080115_忘標籤_1_male,9
2005,NOC014_SJTT1023_1_male,0
2006,CATT0883_1,3
2007,LIT29_SJTT1168_1_female,3
2008,NOC071_SJTT0370_1_male,0
2009,CARS2197,7
2010,NOC193_CARS1244,4
2011,GEO142_SJTT1896_1_male,1
2012,GEO035_SJTT1587_1_female,0
2013,NOC045_CARS0588,10
2014,Dindica taiwana_male_39mm_800,2
2015,Ectropis arizanensis_female_Chinma_800px,2
2016,CATT1581_1,4
2017,CATT0431_1,4
2018,ARC05_SJTT0917_1_male,3
2019,CATT2027_1,4
2020,NOC024_SJTT1789_1_female,0
2021,NOC005_SJTT2077_1_female,0
2022,THY05_SJTT1172_1_male,9
2023,GEO043_SJTT1557_1_female,0
2024,GEO063_SJTT2188_1_male,9
2025,CATT1146_1,3
2026,HYP02_SJTT1088_1_female,4
2027,CARS0401,7
2028,NOC035_SJTT23XX(待確認)_1_female,0
2029,NOC016_CARS0293,10
2030,GEO157_CARS2098,7
2031,GEO209_CARS0634,8
2032,CATT0275_1,5
2033,GEO026_SJTT0353_1_male,0
2034,NOC204_CARS1849,7
2035,GEO099_CARS0292,7
2036,GEO005_SJTT0907_1_male,3
2037,NOC042_SJTT1287_1_male,0
2038,CARS1730,7
2039,NOC071_CARS0400,0
2040,Xestia flavilinea_male_41mm_800px,2
2041,NOC005_SJTT1413_1_female,0
2042,GEO068_SJTT1652_1_female,0
2043,CATT_0679_1,3
2044,LIT39_SJTT0086_1_female,0
2045,ARC03_SJTT1832_1_male,5
2046,CARS0803,8
2047,GEO063_SJTT1394_1_male,9
2048,LIT01_SJTT0581_1_male,3
2049,CATT0520_1,3
2050,GEO054_SJTT2174_1_male,3
2051,LIT09_SJTT0191_1_male,3
2052,Cusiala boarmioides_male_1-II-2012_Soka_LMJuang-02,2
2053,GEO081_CARS0481,7
2054,CATT0185_1,5
2055,ARC06_SJTT0134_1_female,5
2056,Not_id_yet_CARS1820,7
2057,CATT0649_1,9
2058,CRA03_SJTT2098_1_male,0
2059,CATT0116_1,0
2060,CARS0515,7
2061,COS01_SJTT1383_1_male,4
2062,LIT04_SJTT2201_1_male,0
2063,PYR02_SJTT0575_1_male,0
2064,GEO208_CARS1884,7
2065,Not_id_yet_CARS2135,10
2066,NOC063_CARS0054,7
2067,SJTT25XX_1,9
2068,Alcis taiwanensis_female_MCE2500_23-VII-2015_SWu_04_1,2
2069,NOC088_CARS0431,7
2070,GEO174_CARS0665,10
2071,ARC06_SJTT1226_1_male,5
2072,NOC012_CARS0833,7
2073,CATT1293_1,3
2074,GEO035_SJTT1508_1_female,9
2075,CATT2093_1,0
2076,CATT0495_1,1
2077,PYR09_SJTT0861_1_female,9
2078,CATT1561_1,5
2079,Catocala shirozui_male_Chin-maTunnel_ESRI_012,4
2080,Not_id_yet_CARS2002,10
2081,CARS1752,7
2082,LYM01_SJTT1879_1_male,0
2083,HER10_SJTT0717_1_female,0
2084,Not_id_yet_CARS1800,10
2085,NOT12_SJTT0389_1_male,4
2086,URA01_SJTT2207_1_male,1
2087,CATT1593_1,0
2088,Not_id_yet_CARS1792,7
2089,CATT0505_1,0
2090,NOT09_SJTT1806_1_male,3
2091,NOC032_SJTT0454_1_male,9
2092,CARS0276,7
2093,CATT1074_1,0
2094,NOC177_CARS1100,10
2095,LIT29_SJTT1171_1_female,5
2096,CATT0465_1,4
2097,"Apamea taiwana (Wileman, 1914)_Shishan_01",2
2098,GEO025_SJTT1577_1_male,9
2099,GEO063_SJTT0017_1_male,3
2100,CRA02_SJTT2095_1_male,5
2101,GEO037_SJTT1797_1_male,9
2102,GEO069_SJTT0273_1_female,5
2103,NOC056_SJTT2258_1_male,0
2104,Not_id_yet_CARS0979,7
2105,GEO040_CARS0074,10
2106,Not_id_yet_CARS1620,8
2107,Gandhara jieenchenae_female_Hexing_10-III-2019_PCChen&MCLi_TFRI194704_1,2
2108,CARS1717,3
2109,CARS2289,10
2110,Not_id_yet_CARS1238,10
2111,Not_id_yet_CARS0807,10
2112,NOC074_SJTT1289_1_male,0
2113,LIT11_SJTT1943_1_male,5
2114,CARS0828,7
2115,CATT0932_1,3
2116,Not_id_yet_CARS1508,7
2117,CATT1659_1,5
2118,NOC097_CARS0353,8
2119,Not_id_yet_CARS0806,7
2120,NOC022_SJTT0167_1_female,3
2121,CATT1571_1,0
2122,NOC217_CARS1979,4
2123,THY15_SJTT1799_1_male,3
2124,GEO082_SJTT0866_1_male,9
2125,Pheosiopsis cinerea formosana_male_FBG_12-XI-2010_SWu_MOH_800,2
2126,ARC06_SJTT1416_1_male,6
2127,CATT1651_1,0
2128,CARS2227,8
2129,Not_id_yet_CARS0973,10
2130,GEO165_CARS1633,8
2131,Abraxas placata_male_Wuling_12-IX-2012_SWu_TFRI154658_01_dissected,3
2132,CARS0405,7
2133,GEO038_SJTT2137_1 2_female,9
2134,NOC071_CARS0396,0
2135,Nacoleia charesalis_female_A37-20130806-101-removebg-preview,2
2136,LYM14_SJTT2073_1_male,4
2137,GEO149_SJTT2046_1_male,9
2138,GEO102_CARS1369,7
2139,CATT1261_1,6
2140,CATT0944_1,5
2141,ARC10_SJTT0792_1_male,0
2142,CATT0342_1,5
2143,CATT1738_1,5
2144,Stenoloba pulla_male_800px,2
2145,GEO143_SJTT1178_1_male,1
2146,Not_id_yet_CARS1563,10
2147,Dendrolimus arizana_male_48mm_800,2
2148,CARS1652,7
2149,Epobeidia lucifera extranigricans_male_800,2
2150,GEO084_SJTT0979_1_female,5
2151,NOC012_CARS0764,7
2152,NOC114_CARS0395,7
2153,CARS1311,7
2154,NOC045_CARS0265,10
2155,CARS1065,10
2156,CATT1601_1,0
2157,NOC068_CARS0047,10
2158,CATT0260_1,9
2159,CATT1160_1,4
2160,THY13_SJTT1771_1_male,9
2161,PYR045_CARS0432,7
2162,LIM02_SJTT1639_1_male,0
2163,Pagyda nebulosa 雲尖鬚野螟蛾_24mm_male_ESRI_1,2
2164,GEO087_SJTT0305_1_female,5
2165,NOC014_SJTT1022_1_male,9
2166,Not_id_yet_CARS1837,10
2167,GEO015_SJTT2434_1_male,0
2168,GEO001_SJTT2450_1_male,3
2169,NOC002_CARS0076,8
2170,NOC222_CARS0631,7
2171,NOT01_SJTT1867_1_male,9
2172,GEO127_SJTT0555_1_male,1
2173,GEO001_CARS1931,7
2174,CATT1292_1,5
2175,GEO034_CARS0171,8
2176,CARS1167_right_side,4
2177,PYR001_CARS0324,7
2178,CATT0489_1,9
2179,LYM03_SJTT0279_1_female,3
2180,Not_id_yet_CARS1702,4
2181,CATT1122_1,4
2182,GEO035_SJTT1514_1_female,3
2183,CARS1259,8
2184,Xestia flavilinea_female,2
2185,CATT1456_1,3
2186,NOT08_SJTT1002_1_male,1
2187,SPH01_SJTT0982_1_male,9
2188,Abraxas adilluminata_male_Nanchung_9-XI-2019_TFRI209285_1_dissected,2
2189,CATT0730_1,5
2190,CATT1230_1,9
2191,CATT1100_1,3
2192,GEO142_SJTT2502_1_female,3
2193,CATT0207_1,3
2194,CARS0728,8
2195,GEO029_SJTT0072_1_female,0
2196,CATT1720_1,0
2197,CATT1297_1,0
2198,NOC003_SJTT0609_1_female,3
2199,NOC005_SJTT2076_1_male,0
2200,Not_id_yet_CARS1777,8
2201,PYR013_CARS0065,4
2202,Clostera anachoreta_male_33mm_MOH_800,2
2203,Not_id_yet_CARS1492,8
2204,CATT0936_1,3
2205,GEO101_CARS0510,7
2206,CATT1363_1,4
2207,CATT1890_1,1
2208,NOT02_SJTT1882_1_male,0
2209,CARS2226,8
2210,Not_id_yet_CARS2198,10
2211,NOC032_SJTT1313_1_male,0
2212,GEO074_CARS0255,4
2213,CATT1076_1,0
2214,CATT0205_1,0
2215,CATT1238_1,6
2216,HYP01_SJTT0744_1_male,0
2217,THY14_SJTT1449_1_female,9
2218,LIT01_SJTT0235_1_male,3
2219,CATT0775_1,6
2220,GEO138_SJTT1796_1_female,0
2221,GEO192_CARS1927,7
2222,CARS0732,8
2223,CARS1443,10
2224,PYR054_CARS0499,7
2225,GEO205_CARS1603,7
2226,CATT1668_1,0
2227,LIT16_SJTT2495_1_male,1
2228,CATT1604_1,6
2229,CARS0533,8
2230,NOC032_SJTT0574_1_male,3
2231,GEO129_SJTT0617_1_female,1
2232,LIT10_SJTT2057_1_male,5
2233,LIT12_SJTT0054_1_female,5
2234,THY11_SJTT0420_1_female,4
2235,Kunugia undans metanastroides_male_FBG_29-XI-2010-002_800,4
2236,NOC017_SJTT0643_1_male,5
2237,NOC008_SJTT0443_1_female,0
2238,HYP03_SJTT2054_1_female,4
2239,CATT0385_1,3
2240,Not_id_yet_CARS0976,10
2241,ARC01_SJTT0925_1_male,0
2242,GEO007_CARS0240,0
2243,GEO063_SJTT1410_1_male,9
2244,GEO050_SJTT2237_1_female,9
2245,NOC058_CARS0534,10
2246,CATT1637_1,1
2247,GEO043_SJTT1465_1_female,0
2248,Caiella pygmy_female-01,2
2249,CATT0193_1,0
2250,GEO120_SJTT0728_1_male,1
2251,GEO065_SJTT1663_1_male,5
2252,ERE05_SJTT1658_1_female,0
2253,GEO131_SJTT2206_1_male,9
2254,Not_id_yet_CARS0546,7
2255,THY15_SJTT1450_1_female,0
2256,CATT0989_1,0
2257,CATT0254_1,0
2258,GEO195_CARS1371,7
2259,CATT0735_1,5
2260,PYR02_SJTT2427_1_male,0
2261,CATT0104_1,3
